"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V11VersionSite_250520.nlogo"
"Explo_V11_Scenario-1-2"
"05/26/2020 00:09:04:623 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","fixed-seed?","SCENARIO","Repartition-initiale-des-malades","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%"
"803","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","226","1.0999999999999999","1.35","57","2.1","2.1"
"813","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","159","1.0999999999999999","1.15","40","1.7000000000000002","1.7000000000000002"
"816","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","134","1.15","1.25","34","1.9","1.9"
"818","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","124","1","1","31","1.3","1.3"
"811","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","196","1","1.25","49","1.05","1.05"
"815","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","169","1","1.0999999999999999","42","1.55","1.55"
"814","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","183","1.2","1.4000000000000001","46","1.6","1.6"
"821","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","120","1.25","1.25","30","2.1","2.1"
"826","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","112","1","1","28","1.5","1.5"
"824","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","134","1","1.05","34","1.55","1.55"
"822","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","159","1.3","1.4000000000000001","40","2.1","2.1"
"820","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","170","1.05","1.4000000000000001","43","1.7999999999999998","1.7999999999999998"
"825","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","142","1.25","1.4000000000000001","36","2","2"
"817","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","221","1.0999999999999999","1.7000000000000002","55","2.0500000000000003","2.0500000000000003"
"827","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","141","1.15","1.25","35","2.4","2.4"
"829","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","129","0.8999999999999999","1","32","1.7500000000000002","1.7500000000000002"
"830","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","120","1","1","30","1.6500000000000001","1.6500000000000001"
"819","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","209","1.0999999999999999","1.4000000000000001","52","1.7000000000000002","1.7000000000000002"
"823","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","195","1.15","1.4500000000000002","49","1.7500000000000002","1.7500000000000002"
"831","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","140","1.2","1.35","35","2.1","2.1"
"833","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","139","1.0999999999999999","1.2","35","1.7500000000000002","1.7500000000000002"
"832","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","156","1.15","1.4000000000000001","39","2","2"
"837","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","107","1.0999999999999999","1.0999999999999999","27","1.4500000000000002","1.4500000000000002"
"828","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","196","1.0999999999999999","1.4000000000000001","49","2.0500000000000003","2.0500000000000003"
"838","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","120","1","1","30","1.5","1.5"
"834","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","173","1.4000000000000001","1.6","43","2.45","2.45"
"843","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","101","1","1","25","1.4000000000000001","1.4000000000000001"
"835","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","157","1","1.25","39","1.7000000000000002","1.7000000000000002"
"840","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","126","1","1","32","1.55","1.55"
"836","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","159","1.05","1.0999999999999999","40","2.1999999999999997","2.1999999999999997"
"841","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","157","1","1.0999999999999999","39","1.4000000000000001","1.4000000000000001"
"845","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","149","1.0999999999999999","1.2","37","1.8499999999999999","1.8499999999999999"
"842","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","169","1.2","1.4000000000000001","42","1.95","1.95"
"847","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","127","1.05","1.0999999999999999","32","1.7000000000000002","1.7000000000000002"
"839","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","200","1.2","1.4000000000000001","50","1.95","1.95"
"849","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","138","1","1.05","35","1.7999999999999998","1.7999999999999998"
"846","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","159","1.15","1.3","40","1.9","1.9"
"852","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","132","0.8999999999999999","0.95","33","1.4500000000000002","1.4500000000000002"
"853","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","117","1.0999999999999999","1.0999999999999999","29","2","2"
"848","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","161","1.05","1.0999999999999999","40","2.0500000000000003","2.0500000000000003"
"851","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","149","1.0999999999999999","1.25","37","2.35","2.35"
"857","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","91","1.05","1.05","23","1.25","1.25"
"855","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","132","1.05","1.0999999999999999","33","1.55","1.55"
"854","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","137","1.05","1.15","34","1.7000000000000002","1.7000000000000002"
"856","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","148","0.95","1.05","37","1.7000000000000002","1.7000000000000002"
"850","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","181","1.0999999999999999","1.35","45","2.1999999999999997","2.1999999999999997"
"859","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","117","1","1","29","1.8499999999999999","1.8499999999999999"
"858","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","133","1.4500000000000002","1.5","33","2","2"
"844","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","286","1.0999999999999999","1.4000000000000001","72","1.9","1.9"
"864","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","106","1.0999999999999999","1.0999999999999999","27","1.4000000000000001","1.4000000000000001"
"863","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","134","1","1.05","34","1.35","1.35"
"860","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","173","1.15","1.35","43","1.4000000000000001","1.4000000000000001"
"867","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","127","1.2","1.25","32","1.9","1.9"
"865","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","138","0.8999999999999999","1","35","1.4000000000000001","1.4000000000000001"
"862","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","166","1.15","1.3","42","1.8499999999999999","1.8499999999999999"
"861","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","194","1.05","1.5","49","1.95","1.95"
"866","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","165","1.05","1.3","41","1.9","1.9"
"868","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","164","1.05","1.35","41","1.55","1.55"
"869","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","171","1.05","1.15","43","1.6","1.6"
"872","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","159","1.25","1.3","40","2.15","2.15"
"871","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","168","0.95","1.05","42","2","2"
"874","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","147","1.05","1.25","37","1.95","1.95"
"870","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","195","1.35","1.5","49","1.8499999999999999","1.8499999999999999"
"873","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","164","1.05","1.15","41","1.35","1.35"
"876","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","142","0.95","1","36","1.0999999999999999","1.0999999999999999"
"878","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","126","1.0999999999999999","1.0999999999999999","32","1.6","1.6"
"875","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","152","1.2","1.35","38","1.7000000000000002","1.7000000000000002"
"882","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","118","1.15","1.15","30","1.7000000000000002","1.7000000000000002"
"880","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","150","0.95","1.05","38","1.3","1.3"
"879","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","157","1","1.05","39","1.5","1.5"
"881","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","139","1.2","1.35","35","1.7000000000000002","1.7000000000000002"
"877","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","167","1.2","1.3","42","2.1","2.1"
"883","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","142","1.05","1.2","36","1.25","1.25"
"887","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","123","1.05","1.05","31","1.35","1.35"
"889","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","144","1.05","1.0999999999999999","36","1.6","1.6"
"894","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","99","0.95","0.95","25","1.55","1.55"
"890","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","140","1","1.15","35","1.35","1.35"
"897","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","90","0.95","0.95","23","1.9","1.9"
"888","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","162","1.15","1.2","41","2.3","2.3"
"884","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","202","1","1.0999999999999999","51","1.6500000000000001","1.6500000000000001"
"895","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","110","1","1","28","1.7000000000000002","1.7000000000000002"
"892","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","165","1.05","1.2","41","1.7500000000000002","1.7500000000000002"
"891","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","174","1.25","1.5","44","1.7500000000000002","1.7500000000000002"
"885","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","221","1","1.25","55","1.55","1.55"
"898","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","132","1.0999999999999999","1.2","33","2.35","2.35"
"896","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","137","1.0999999999999999","1.25","34","2.25","2.25"
"893","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","186","1.0999999999999999","1.25","47","1.4500000000000002","1.4500000000000002"
"900","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","125","1.25","1.25","31","1.7999999999999998","1.7999999999999998"
"899","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","152","1.2","1.5","38","2.15","2.15"
"886","18","1","0.3","0","0.95","1","false","Confinement simple","Bien répartis","260","0.95","1.25","65","2.0500000000000003","2.0500000000000003"
"902","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","408","39.25","81.6","102","0","0"
"910","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","392","47.449999999999996","84.75","98","0","0"
"906","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","428","43.8","84.1","107","0","0"
"905","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","436","51.1","84.1","109","0","0"
"907","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","427","46.650000000000006","84.35000000000001","107","0","0"
"903","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","465","55.35","84.7","116","0","0"
"914","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","411","42.699999999999996","84.89999999999999","103","0","0"
"915","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","401","49","84.75","100","0","0"
"901","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","473","53.15","87","118","0","0"
"904","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","472","61.050000000000004","85.95","118","0","0"
"909","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","449","56.85","87.35000000000001","112","0","0"
"908","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","450","44.75","85.6","113","0","0"
"912","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","456","41.05","82.89999999999999","114","0","0"
"916","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","404","44.800000000000004","81.25","101","0","0"
"911","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","458","50.9","83.55","115","0","0"
"913","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","472","43.05","84.39999999999999","118","0","0"
"920","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","388","47.099999999999994","83.1","97","0","0"
"922","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","384","50.64999999999999","82","96","0","0"
"918","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","420","42.8","84.45","105","0","0"
"919","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","430","41.199999999999996","80.35","108","0","0"
"928","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","400","45.45","86.25","100","0","0"
"925","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","420","45.300000000000004","85.7","105","0","0"
"926","18","3","0.3","0","0.95","1","false","Laisser-faire","Aléatoire","413","54.85","85.55","103","0","0"
